concello;objectid;ua_teselas;ua_tesel_1;ua;hectares;grupoua;shape_leng;tabla_anex;tabla_an_1;cobertura;cod_tipo;codanexoi;cod_anexoi;p;anexoi_gal;shape_leng;
Ourol;101938;69281;ES1120015.2068;UA270;15.47258607;UA200;2212.928349;102002;ES1120015.2068;1;V;7150;7150;;Depresións sobre sustratos turbosos do Rhynchosporion;2212.928349;
Ourol;101939;69281;ES1120015.2068;UA270;15.47258607;UA200;2212.928349;102001;ES1120015.2068;5;P;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;2212.928349;
Ourol;101940;69281;ES1120015.2068;UA270;15.47258607;UA200;2212.928349;102004;ES1120015.2068;1;V;7110*;7110;X;Turbeiras altas activas;2212.928349;
Ourol;101946;69283;ES1120015.2070;UA270;13.82158286;UA200;2933.550442;102015;ES1120015.2070;1;V;7150;7150;;Depresións sobre sustratos turbosos do Rhynchosporion;2933.550442;
Ourol;101947;69283;ES1120015.2070;UA270;13.82158286;UA200;2933.550442;102016;ES1120015.2070;1;V;7110*;7110;X;Turbeiras altas activas;2933.550442;
Ourol;101948;69283;ES1120015.2070;UA270;13.82158286;UA200;2933.550442;102017;ES1120015.2070;2;V;7110*;7110;X;Turbeiras altas activas;2933.550442;
Ourol;101949;69283;ES1120015.2070;UA270;13.82158286;UA200;2933.550442;102018;ES1120015.2070;3;S;4030;4030;;Queirogais secos europeos;2933.550442;
Ourol;101950;69283;ES1120015.2070;UA270;13.82158286;UA200;2933.550442;102014;ES1120015.2070;4;P;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;2933.550442;
Ourol;101956;68724;ES1120015.2073;UA532;1.930975021;UA500;914.8210633;102024;ES1120015.2073;3;V;6510;6510;;Prados de sega de baixa altitude;914.8210633;
Ourol;102041;67769;ES1120015.2140;UA420;30.49030777;UA400;4810.645201;102109;ES1120015.2140;5;P;9230;9230;;Carballeiras galaico-portugueses con Quercus robur e Q. pyrenaica;4810.645201;
Ourol;102042;67769;ES1120015.2140;UA420;30.49030777;UA400;4810.645201;102110;ES1120015.2140;1;V;9380;9380;;Bosques de Ilex aquifolium;4810.645201;
Ourol;102047;68731;ES1120015.2143;UA532;14.61655032;UA500;3191.924657;102115;ES1120015.2143;3;V;6510;6510;;Prados de sega de baixa altitude;3191.924657;
Ourol;102048;68731;ES1120015.2143;UA532;14.61655032;UA500;3191.924657;102116;ES1120015.2143;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;3191.924657;
Ourol;102051;68756;ES1120015.2147;UA631;56.41492042;UA600;4251.516041;102119;ES1120015.2147;1;S;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;4251.516041;
Ourol;102052;68401;ES1120015.2148;UA532;20.03612517;UA500;4182.101159;102120;ES1120015.2148;3;V;6510;6510;;Prados de sega de baixa altitude;4182.101159;
Ourol;102053;68401;ES1120015.2148;UA532;20.03612517;UA500;4182.101159;102121;ES1120015.2148;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;4182.101159;
Ourol;102054;68733;ES1120015.2149;UA532;5.752656897;UA500;1430.099842;102122;ES1120015.2149;3;V;6510;6510;;Prados de sega de baixa altitude;1430.099842;
Ourol;102055;68733;ES1120015.2149;UA532;5.752656897;UA500;1430.099842;102123;ES1120015.2149;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;1430.099842;
Ourol;102056;68402;ES1120015.2150;UA631;14.12128543;UA600;2376.393592;102124;ES1120015.2150;1;S;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;2376.393592;
Ourol;102216;68916;ES1120015.2210;UA630;240.3816038;UA600;21442.98849;102284;ES1120015.2210;1;S;7110*;7110;X;Turbeiras altas activas;21442.98849;
Ourol;102217;68916;ES1120015.2210;UA630;240.3816038;UA600;21442.98849;102285;ES1120015.2210;2;S;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;21442.98849;
Ourol;102582;69453;ES1120015.2326;UA270;542.9969564;UA200;39342.73831;102658;ES1120015.2326;1;V;7140;7140;;Turbeiras de transición e inllós;39342.73831;
Ourol;102583;69453;ES1120015.2326;UA270;542.9969564;UA200;39342.73831;102650;ES1120015.2326;5;P;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;39342.73831;
Ourol;102584;69453;ES1120015.2326;UA270;542.9969564;UA200;39342.73831;102663;ES1120015.2326;1;S;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;39342.73831;
Ourol;102585;69453;ES1120015.2326;UA270;542.9969564;UA200;39342.73831;102662;ES1120015.2326;1;S;8220;8220;;Encostas rochosas silíceas con vexetación casmofítica;39342.73831;
Ourol;102586;69453;ES1120015.2326;UA270;542.9969564;UA200;39342.73831;102661;ES1120015.2326;1;S;8230;8230;;Rochedos silíceos con vexetación pioneira;39342.73831;
Ourol;102587;69453;ES1120015.2326;UA270;542.9969564;UA200;39342.73831;102660;ES1120015.2326;1;S;4030;4030;;Queirogais secos europeos;39342.73831;
Ourol;102588;69453;ES1120015.2326;UA270;542.9969564;UA200;39342.73831;102659;ES1120015.2326;1;V;3160;3160;;Lagos e charcas distróficos naturais;39342.73831;
Ourol;102589;69453;ES1120015.2326;UA270;542.9969564;UA200;39342.73831;102657;ES1120015.2326;1;V;7110*;7110;X;Turbeiras altas activas;39342.73831;
Ourol;102590;69453;ES1120015.2326;UA270;542.9969564;UA200;39342.73831;102656;ES1120015.2326;1;V;7110*;7110;X;Turbeiras altas activas;39342.73831;
Ourol;102591;69453;ES1120015.2326;UA270;542.9969564;UA200;39342.73831;102655;ES1120015.2326;1;V;7110*;7110;X;Turbeiras altas activas;39342.73831;
Ourol;102592;69453;ES1120015.2326;UA270;542.9969564;UA200;39342.73831;102654;ES1120015.2326;1;V;6230*;6230;X;Formacións herbáceas con Nardus;39342.73831;
Ourol;102593;69453;ES1120015.2326;UA270;542.9969564;UA200;39342.73831;102653;ES1120015.2326;1;V;7110*;7110;X;Turbeiras altas activas;39342.73831;
Ourol;102594;69453;ES1120015.2326;UA270;542.9969564;UA200;39342.73831;102651;ES1120015.2326;1;V;7150;7150;;Depresións sobre sustratos turbosos do Rhynchosporion;39342.73831;
Ourol;102595;69453;ES1120015.2326;UA270;542.9969564;UA200;39342.73831;102652;ES1120015.2326;1;V;7150;7150;;Depresións sobre sustratos turbosos do Rhynchosporion;39342.73831;
Ourol;102612;69279;ES1120015.2330;UA631;72.18951169;UA600;10328.09579;102680;ES1120015.2330;1;S;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;10328.09579;
Ourol;102615;68728;ES1120015.2334;UA631;54.94435605;UA600;5094.93462;102683;ES1120015.2334;1;S;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;5094.93462;
Ourol;102630;69452;ES1120015.2341;UA411;40.33771545;UA400;6789.530511;102698;ES1120015.2341;4;V;9230;9230;;Carballeiras galaico-portugueses con Quercus robur e Q. pyrenaica;6789.530511;
Ourol;102631;69452;ES1120015.2341;UA411;40.33771545;UA400;6789.530511;102699;ES1120015.2341;1;V;9380;9380;;Bosques de Ilex aquifolium;6789.530511;
Ourol;102632;69452;ES1120015.2341;UA411;40.33771545;UA400;6789.530511;102700;ES1120015.2341;1;V;9180*;9180;X;Bosques de encostas, desprendementos e barrancos do Tilio-Acerion;6789.530511;
Ourol;102633;69452;ES1120015.2341;UA411;40.33771545;UA400;6789.530511;102701;ES1120015.2341;1;S;3260;3260;;Ríos dos pisos basal a montano;6789.530511;
Ourol;102878;69461;ES1120015.2429;UA270;550.2990535;UA200;48593.23296;102957;ES1120015.2429;1;S;8230;8230;;Rochedos silíceos con vexetación pioneira;48593.23296;
Ourol;102879;69461;ES1120015.2429;UA270;550.2990535;UA200;48593.23296;102958;ES1120015.2429;1;S;8220;8220;;Encostas rochosas silíceas con vexetación casmofítica;48593.23296;
Ourol;102880;69461;ES1120015.2429;UA270;550.2990535;UA200;48593.23296;102956;ES1120015.2429;1;S;4030;4030;;Queirogais secos europeos;48593.23296;
Ourol;102881;69461;ES1120015.2429;UA270;550.2990535;UA200;48593.23296;102955;ES1120015.2429;1;V;3160;3160;;Lagos e charcas distróficos naturais;48593.23296;
Ourol;102882;69461;ES1120015.2429;UA270;550.2990535;UA200;48593.23296;102954;ES1120015.2429;1;V;7140;7140;;Turbeiras de transición e inllós;48593.23296;
Ourol;102883;69461;ES1120015.2429;UA270;550.2990535;UA200;48593.23296;102953;ES1120015.2429;1;V;7110*;7110;X;Turbeiras altas activas;48593.23296;
Ourol;102884;69461;ES1120015.2429;UA270;550.2990535;UA200;48593.23296;102951;ES1120015.2429;1;V;7110*;7110;X;Turbeiras altas activas;48593.23296;
Ourol;102885;69461;ES1120015.2429;UA270;550.2990535;UA200;48593.23296;102950;ES1120015.2429;1;V;6230*;6230;X;Formacións herbáceas con Nardus;48593.23296;
Ourol;102886;69461;ES1120015.2429;UA270;550.2990535;UA200;48593.23296;102949;ES1120015.2429;1;V;7110*;7110;X;Turbeiras altas activas;48593.23296;
Ourol;102887;69461;ES1120015.2429;UA270;550.2990535;UA200;48593.23296;102948;ES1120015.2429;1;V;7150;7150;;Depresións sobre sustratos turbosos do Rhynchosporion;48593.23296;
Ourol;102888;69461;ES1120015.2429;UA270;550.2990535;UA200;48593.23296;102959;ES1120015.2429;1;S;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;48593.23296;
Ourol;102889;69461;ES1120015.2429;UA270;550.2990535;UA200;48593.23296;102947;ES1120015.2429;1;V;7150;7150;;Depresións sobre sustratos turbosos do Rhynchosporion;48593.23296;
Ourol;102890;69461;ES1120015.2429;UA270;550.2990535;UA200;48593.23296;102946;ES1120015.2429;5;P;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;48593.23296;
Ourol;102891;69461;ES1120015.2429;UA270;550.2990535;UA200;48593.23296;102952;ES1120015.2429;1;V;7110*;7110;X;Turbeiras altas activas;48593.23296;
Ourol;102923;69919;ES1120015.2446;UA230;2232.594149;UA200;178365.2656;102991;ES1120015.2446;5;P;7130*;7130;X;Turbeiras de cobertor (* para turbeiras activas);178365.2656;
Ourol;102924;69919;ES1120015.2446;UA230;2232.594149;UA200;178365.2656;102992;ES1120015.2446;1;V;3160;3160;;Lagos e charcas distróficos naturais;178365.2656;
Ourol;103093;70180;ES1120015.2506;UA220;1.723276791;UA200;24617.35272;103161;ES1120015.2506;5;P;3260;3260;;Ríos dos pisos basal a montano;24617.35272;
Ourol;103094;70180;ES1120015.2506;UA220;1.723276791;UA200;24617.35272;103162;ES1120015.2506;1;V;91E0*;9.10E+01;X;Bosques aluviais de Alnus glutinosa e Fraxinus excelsior;24617.35272;
Ourol;103095;70180;ES1120015.2506;UA220;1.723276791;UA200;24617.35272;103163;ES1120015.2506;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;24617.35272;
Ourol;103724;70161;ES1120015.2660;UA270;274.4281262;UA200;27355.98492;103799;ES1120015.2660;1;V;7110*;7110;X;Turbeiras altas activas;27355.98492;
Ourol;103725;70161;ES1120015.2660;UA270;274.4281262;UA200;27355.98492;103804;ES1120015.2660;1;S;8220;8220;;Encostas rochosas silíceas con vexetación casmofítica;27355.98492;
Ourol;103726;70161;ES1120015.2660;UA270;274.4281262;UA200;27355.98492;103803;ES1120015.2660;1;S;8230;8230;;Rochedos silíceos con vexetación pioneira;27355.98492;
Ourol;103727;70161;ES1120015.2660;UA270;274.4281262;UA200;27355.98492;103802;ES1120015.2660;1;S;4030;4030;;Queirogais secos europeos;27355.98492;
Ourol;103728;70161;ES1120015.2660;UA270;274.4281262;UA200;27355.98492;103805;ES1120015.2660;1;S;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;27355.98492;
Ourol;103729;70161;ES1120015.2660;UA270;274.4281262;UA200;27355.98492;103800;ES1120015.2660;1;V;7140;7140;;Turbeiras de transición e inllós;27355.98492;
Ourol;103730;70161;ES1120015.2660;UA270;274.4281262;UA200;27355.98492;103797;ES1120015.2660;1;V;7110*;7110;X;Turbeiras altas activas;27355.98492;
Ourol;103731;70161;ES1120015.2660;UA270;274.4281262;UA200;27355.98492;103796;ES1120015.2660;1;V;6230*;6230;X;Formacións herbáceas con Nardus;27355.98492;
Ourol;103732;70161;ES1120015.2660;UA270;274.4281262;UA200;27355.98492;103795;ES1120015.2660;1;V;7110*;7110;X;Turbeiras altas activas;27355.98492;
Ourol;103733;70161;ES1120015.2660;UA270;274.4281262;UA200;27355.98492;103794;ES1120015.2660;1;V;7150;7150;;Depresións sobre sustratos turbosos do Rhynchosporion;27355.98492;
Ourol;103734;70161;ES1120015.2660;UA270;274.4281262;UA200;27355.98492;103793;ES1120015.2660;1;V;7150;7150;;Depresións sobre sustratos turbosos do Rhynchosporion;27355.98492;
Ourol;103735;70161;ES1120015.2660;UA270;274.4281262;UA200;27355.98492;103792;ES1120015.2660;5;P;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;27355.98492;
Ourol;103736;70161;ES1120015.2660;UA270;274.4281262;UA200;27355.98492;103798;ES1120015.2660;1;V;7110*;7110;X;Turbeiras altas activas;27355.98492;
Ourol;103737;70161;ES1120015.2660;UA270;274.4281262;UA200;27355.98492;103801;ES1120015.2660;1;V;3160;3160;;Lagos e charcas distróficos naturais;27355.98492;
Ourol;105789;68878;ES1120015.3381;UA220;0.159873247;UA200;2286.414206;105857;ES1120015.3381;5;P;3260;3260;;Ríos dos pisos basal a montano;2286.414206;
Ourol;105790;68878;ES1120015.3381;UA220;0.159873247;UA200;2286.414206;105858;ES1120015.3381;1;V;91E0*;9.10E+01;X;Bosques aluviais de Alnus glutinosa e Fraxinus excelsior;2286.414206;
Ourol;105791;68878;ES1120015.3381;UA220;0.159873247;UA200;2286.414206;105859;ES1120015.3381;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;2286.414206;
Ourol;105792;68879;ES1120015.3382;UA220;1.915015326;UA200;27347.33114;105862;ES1120015.3382;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;27347.33114;
Ourol;105793;68879;ES1120015.3382;UA220;1.915015326;UA200;27347.33114;105860;ES1120015.3382;5;P;3260;3260;;Ríos dos pisos basal a montano;27347.33114;
Ourol;105794;68879;ES1120015.3382;UA220;1.915015326;UA200;27347.33114;105861;ES1120015.3382;1;V;91E0*;9.10E+01;X;Bosques aluviais de Alnus glutinosa e Fraxinus excelsior;27347.33114;
Ourol;105795;70179;ES1120015.3383;UA220;0.765271562;UA200;10935.26294;105863;ES1120015.3383;5;P;3260;3260;;Ríos dos pisos basal a montano;10935.26294;
Ourol;105796;70179;ES1120015.3383;UA220;0.765271562;UA200;10935.26294;105864;ES1120015.3383;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;10935.26294;
Ourol;105864;68876;ES1120015.3409;UA220;0.358818202;UA200;5127.478694;105933;ES1120015.3409;1;V;91E0*;9.10E+01;X;Bosques aluviais de Alnus glutinosa e Fraxinus excelsior;5127.478694;
Ourol;105865;68876;ES1120015.3409;UA220;0.358818202;UA200;5127.478694;105934;ES1120015.3409;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;5127.478694;
Ourol;105866;68876;ES1120015.3409;UA220;0.358818202;UA200;5127.478694;105932;ES1120015.3409;5;P;3260;3260;;Ríos dos pisos basal a montano;5127.478694;
Outes;26828;23958;ES1110011.0418;UA220;28.90193989;UA200;17739.69071;26897;ES1110011.0418;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;17739.69071;
Outes;26829;23958;ES1110011.0418;UA220;28.90193989;UA200;17739.69071;26896;ES1110011.0418;5;P;3260;3260;;Ríos dos pisos basal a montano;17739.69071;
Oza-Cesuras;22615;18777;ES1110007.1656;UA220;0.207288544;UA200;2736.986708;22683;ES1110007.1656;5;P;3260;3260;;Ríos dos pisos basal a montano;2736.986708;
Oza-Cesuras;22616;18777;ES1110007.1656;UA220;0.207288544;UA200;2736.986708;22685;ES1110007.1656;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;2736.986708;
Oza-Cesuras;22617;18777;ES1110007.1656;UA220;0.207288544;UA200;2736.986708;22684;ES1110007.1656;1;V;91E0*;9.10E+01;X;Bosques aluviais de Alnus glutinosa e Fraxinus excelsior;2736.986708;
Oza-Cesuras;22669;18829;ES1110007.1690;UA220;2.135430419;UA200;7642.43078;22737;ES1110007.1690;5;P;3260;3260;;Ríos dos pisos basal a montano;7642.43078;
Oza-Cesuras;22670;18829;ES1110007.1690;UA220;2.135430419;UA200;7642.43078;22738;ES1110007.1690;1;V;91E0*;9.10E+01;X;Bosques aluviais de Alnus glutinosa e Fraxinus excelsior;7642.43078;
Oza-Cesuras;22671;18829;ES1110007.1690;UA220;2.135430419;UA200;7642.43078;22739;ES1110007.1690;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;7642.43078;
Paderne;22086;20053;ES1110007.1215;UA220;17.64360103;UA200;44188.97059;22154;ES1110007.1215;5;P;3260;3260;;Ríos dos pisos basal a montano;44188.97059;
Paderne;22087;20053;ES1110007.1215;UA220;17.64360103;UA200;44188.97059;22155;ES1110007.1215;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;44188.97059;
Paderne;22253;18757;ES1110007.1401;UA420;5.721964759;UA400;1634.448206;22321;ES1110007.1401;5;P;9230;9230;;Carballeiras galaico-portugueses con Quercus robur e Q. pyrenaica;1634.448206;
Paderne;22254;18757;ES1110007.1401;UA420;5.721964759;UA400;1634.448206;22322;ES1110007.1401;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;1634.448206;
Paderne;22255;18965;ES1110007.1402;UA420;9.522220458;UA400;2392.516413;22323;ES1110007.1402;5;P;9230;9230;;Carballeiras galaico-portugueses con Quercus robur e Q. pyrenaica;2392.516413;
Paderne;22256;18965;ES1110007.1402;UA420;9.522220458;UA400;2392.516413;22324;ES1110007.1402;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;2392.516413;
Paderne;22597;18762;ES1110007.1649;UA220;0.747797773;UA200;6977.66134;22667;ES1110007.1649;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;6977.66134;
Paderne;22598;18762;ES1110007.1649;UA220;0.747797773;UA200;6977.66134;22665;ES1110007.1649;5;P;3260;3260;;Ríos dos pisos basal a montano;6977.66134;
Paderne;22599;18762;ES1110007.1649;UA220;0.747797773;UA200;6977.66134;22666;ES1110007.1649;1;V;91E0*;9.10E+01;X;Bosques aluviais de Alnus glutinosa e Fraxinus excelsior;6977.66134;
Paderne;22600;18763;ES1110007.1650;UA220;0.620623836;UA200;2793.171843;22670;ES1110007.1650;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;2793.171843;
Paderne;22601;18763;ES1110007.1650;UA220;0.620623836;UA200;2793.171843;22668;ES1110007.1650;5;P;3260;3260;;Ríos dos pisos basal a montano;2793.171843;
Paderne;22602;18763;ES1110007.1650;UA220;0.620623836;UA200;2793.171843;22669;ES1110007.1650;1;V;91E0*;9.10E+01;X;Bosques aluviais de Alnus glutinosa e Fraxinus excelsior;2793.171843;
Paderne;22603;18764;ES1110007.1651;UA220;0.291134544;UA200;2897.742465;22671;ES1110007.1651;5;P;3260;3260;;Ríos dos pisos basal a montano;2897.742465;
Paderne;22604;18764;ES1110007.1651;UA220;0.291134544;UA200;2897.742465;22672;ES1110007.1651;1;V;91E0*;9.10E+01;X;Bosques aluviais de Alnus glutinosa e Fraxinus excelsior;2897.742465;
Paderne;22605;18764;ES1110007.1651;UA220;0.291134544;UA200;2897.742465;22673;ES1110007.1651;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;2897.742465;
Paderne;22771;18939;ES1110007.1743;UA260;2.298680262;UA200;4395.159199;22839;ES1110007.1743;5;P;91E0*;9.10E+01;X;Bosques aluviais de Alnus glutinosa e Fraxinus excelsior;4395.159199;
Paderne;22772;18939;ES1110007.1743;UA260;2.298680262;UA200;4395.159199;22840;ES1110007.1743;1;V;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;4395.159199;
Paderne;22777;18945;ES1110007.1747;UA220;3.387136223;UA200;6216.618062;22845;ES1110007.1747;5;P;3260;3260;;Ríos dos pisos basal a montano;6216.618062;
Paderne;22778;18945;ES1110007.1747;UA220;3.387136223;UA200;6216.618062;22846;ES1110007.1747;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;6216.618062;
Paderne;22781;18950;ES1110007.1751;UA260;0.882697582;UA200;2496.804846;22849;ES1110007.1751;5;P;91E0*;9.10E+01;X;Bosques aluviais de Alnus glutinosa e Fraxinus excelsior;2496.804846;
Paderne;22782;18950;ES1110007.1751;UA260;0.882697582;UA200;2496.804846;22850;ES1110007.1751;1;V;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;2496.804846;
Pastoriza; A;83088;53096;ES1120003.9002;UA550;2.40178858;UA500;968.9425859;83156;ES1120003.9002;3;V;6510;6510;;Prados de sega de baixa altitude;968.9425859
Pastoriza; A;83089;53096;ES1120003.9002;UA550;2.40178858;UA500;968.9425859;83160;ES1120003.9002;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;968.9425859
Pastoriza; A;83090;53096;ES1120003.9002;UA550;2.40178858;UA500;968.9425859;83159;ES1120003.9002;1;V;6410;6410;;Prados con Molinia;968.9425859
Pastoriza; A;83091;53096;ES1120003.9002;UA550;2.40178858;UA500;968.9425859;83158;ES1120003.9002;2;V;6410;6410;;Prados con Molinia;968.9425859
Pastoriza; A;83092;53096;ES1120003.9002;UA550;2.40178858;UA500;968.9425859;83157;ES1120003.9002;3;V;6510;6510;;Prados de sega de baixa altitude;968.9425859
