concello;aeroxenadores;objectid;ua_teselas;ua_tesel_1;ua;hectares;grupoua;shape_leng;tabla_anex;tabla_an_1;cobertura;cod_tipo;codanexoi;cod_anexoi;p;anexoi_gal;shape_leng
Nogais, As;8;42542;34118;Es1120001.1188;UA310;1650.8768785;UA300;162005.158118;42604;Es1120001.1188;5;P;4030;4030;;Queirogais secos europeos;162005.158118
Nogais, As;8;42543;34118;Es1120001.1188;UA310;1650.8768785;UA300;162005.158118;42607;Es1120001.1188;1;V;8230;8230;;Rochedos silíceos con vexetación pioneira;162005.158118
Nogais, As;6;86499;57590;ES1120007.0046;UA320;104.018836706;UA300;7122.28887014;86570;ES1120007.0046;5;V;4030;4030;;Queirogais secos europeos;7122.28887014
Nogais, As;6;86500;57590;ES1120007.0046;UA320;104.018836706;UA300;7122.28887014;86573;ES1120007.0046;1;S;3260;3260;;Ríos dos pisos basal a montano;7122.28887014
Nogais, As;6;86501;57590;ES1120007.0046;UA320;104.018836706;UA300;7122.28887014;86571;ES1120007.0046;1;V;4030;4030;;Queirogais secos europeos;7122.28887014
Nogais, As;6;86502;57590;ES1120007.0046;UA320;104.018836706;UA300;7122.28887014;86569;ES1120007.0046;1;V;8220;8220;;Encostas rochosas silíceas con vexetación casmofítica;7122.28887014
Nogais, As;6;86503;57590;ES1120007.0046;UA320;104.018836706;UA300;7122.28887014;86568;ES1120007.0046;1;V;8130;8130;;Desprendementos mediterráneos occidentais e termófilos;7122.28887014
Nogais, As;6;86504;57590;ES1120007.0046;UA320;104.018836706;UA300;7122.28887014;86567;ES1120007.0046;1;V;8230;8230;;Rochedos silíceos con vexetación pioneira;7122.28887014
Nogais, As;6;86505;57590;ES1120007.0046;UA320;104.018836706;UA300;7122.28887014;86572;ES1120007.0046;1;V;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;7122.28887014
Ortigueira;1;1797;1033;ES1110001.0870;UA531;33.7927474752;UA500;6140.89308671;1865;ES1110001.0870;3;V;6510;6510;;Prados de sega de baixa altitude;6140.89308671
Ortigueira;1;1798;1033;ES1110001.0870;UA531;33.7927474752;UA500;6140.89308671;1866;ES1110001.0870;1;V;6510;6510;;Prados de sega de baixa altitude;6140.89308671
Ortigueira;1;1799;1033;ES1110001.0870;UA531;33.7927474752;UA500;6140.89308671;1867;ES1110001.0870;1;S;3260;3260;;Ríos dos pisos basal a montano;6140.89308671
Ortigueira;11;5378;2219;ES1110002.1718;UA270;120.881532995;UA200;13832.196799;5447;ES1110002.1718;1;V;7150;7150;;Depresións sobre sustratos turbosos do Rhynchosporion;13832.196799
Ortigueira;11;5379;2219;ES1110002.1718;UA270;120.881532995;UA200;13832.196799;5450;ES1110002.1718;1;S;4030;4030;;Queirogais secos europeos;13832.196799
Ortigueira;11;5380;2219;ES1110002.1718;UA270;120.881532995;UA200;13832.196799;5449;ES1110002.1718;1;V;7140;7140;;Turbeiras de transición e inllós;13832.196799
Ortigueira;11;5381;2219;ES1110002.1718;UA270;120.881532995;UA200;13832.196799;5446;ES1110002.1718;5;P;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;13832.196799
Ortigueira;11;5382;2219;ES1110002.1718;UA270;120.881532995;UA200;13832.196799;5448;ES1110002.1718;1;V;7110*;7110;X;Turbeiras altas activas;13832.196799
Ortigueira;9;5407;2229;ES1110002.1732;UA530;23.8176955326;UA500;3170.31072037;5475;ES1110002.1732;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;3170.31072037
Ortigueira;9;5408;2229;ES1110002.1732;UA530;23.8176955326;UA500;3170.31072037;5476;ES1110002.1732;1;S;6410;6410;;Prados con Molinia;3170.31072037
Ortigueira;9;5409;2229;ES1110002.1732;UA530;23.8176955326;UA500;3170.31072037;5477;ES1110002.1732;1;S;6410;6410;;Prados con Molinia;3170.31072037
Ortigueira;35;5410;2413;ES1110002.1733;UA270;321.205134018;UA200;23551.4142895;5478;ES1110002.1733;5;P;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;23551.4142895
Ortigueira;35;5411;2413;ES1110002.1733;UA270;321.205134018;UA200;23551.4142895;5483;ES1110002.1733;1;S;8230;8230;;Rochedos silíceos con vexetación pioneira;23551.4142895
Ortigueira;35;5412;2413;ES1110002.1733;UA270;321.205134018;UA200;23551.4142895;5482;ES1110002.1733;1;S;4030;4030;;Queirogais secos europeos;23551.4142895
Ortigueira;35;5413;2413;ES1110002.1733;UA270;321.205134018;UA200;23551.4142895;5479;ES1110002.1733;1;V;7150;7150;;Depresións sobre sustratos turbosos do Rhynchosporion;23551.4142895
Ortigueira;35;5414;2413;ES1110002.1733;UA270;321.205134018;UA200;23551.4142895;5480;ES1110002.1733;1;V;7110*;7110;X;Turbeiras altas activas;23551.4142895
Ortigueira;35;5415;2413;ES1110002.1733;UA270;321.205134018;UA200;23551.4142895;5481;ES1110002.1733;1;V;7140;7140;;Turbeiras de transición e inllós;23551.4142895
Ortigueira;3;5416;2224;ES1110002.1734;UA530;9.68512502093;UA500;1462.93978479;5484;ES1110002.1734;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;1462.93978479
Ortigueira;3;5417;2224;ES1110002.1734;UA530;9.68512502093;UA500;1462.93978479;5485;ES1110002.1734;1;S;6410;6410;;Prados con Molinia;1462.93978479
Ortigueira;3;5418;2224;ES1110002.1734;UA530;9.68512502093;UA500;1462.93978479;5486;ES1110002.1734;1;S;6410;6410;;Prados con Molinia;1462.93978479
Ortigueira;3;5423;2050;ES1110002.1736;UA270;2.39679218221;UA200;855.830890011;5491;ES1110002.1736;5;P;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;855.830890011
Ortigueira;4;5424;2327;ES1110002.1738;UA310;21.985287378;UA300;4517.09781991;5492;ES1110002.1738;5;P;4030;4030;;Queirogais secos europeos;4517.09781991
Ortigueira;4;5425;2327;ES1110002.1738;UA310;21.985287378;UA300;4517.09781991;5493;ES1110002.1738;1;V;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;4517.09781991
Ortigueira;1;5430;2390;ES1110002.1741;UA530;30.0886101059;UA500;6614.46332483;5498;ES1110002.1741;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;6614.46332483
Ortigueira;1;5431;2390;ES1110002.1741;UA530;30.0886101059;UA500;6614.46332483;5499;ES1110002.1741;1;S;6410;6410;;Prados con Molinia;6614.46332483
Ortigueira;1;5432;2390;ES1110002.1741;UA530;30.0886101059;UA500;6614.46332483;5500;ES1110002.1741;1;S;6410;6410;;Prados con Molinia;6614.46332483
Ortigueira;18;5433;2051;ES1110002.1742;UA310;29.5109762671;UA300;4183.11154612;5501;ES1110002.1742;5;P;4030;4030;;Queirogais secos europeos;4183.11154612
Ortigueira;18;5434;2051;ES1110002.1742;UA310;29.5109762671;UA300;4183.11154612;5502;ES1110002.1742;1;V;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;4183.11154612
Ortigueira;18;5435;2051;ES1110002.1742;UA310;29.5109762671;UA300;4183.11154612;5503;ES1110002.1742;1;S;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;4183.11154612
Ortigueira;7;5436;2053;ES1110002.1744;UA530;19.9247053726;UA500;2015.7329807;5504;ES1110002.1744;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;2015.7329807
Ortigueira;7;5437;2053;ES1110002.1744;UA530;19.9247053726;UA500;2015.7329807;5505;ES1110002.1744;1;S;6410;6410;;Prados con Molinia;2015.7329807
Ortigueira;7;5438;2053;ES1110002.1744;UA530;19.9247053726;UA500;2015.7329807;5506;ES1110002.1744;1;S;6410;6410;;Prados con Molinia;2015.7329807
Ortigueira;2;5439;2164;ES1110002.1748;UA270;49.5117700737;UA200;13202.149857;5510;ES1110002.1748;1;V;7140;7140;;Turbeiras de transición e inllós;13202.149857
Ortigueira;2;5440;2164;ES1110002.1748;UA270;49.5117700737;UA200;13202.149857;5511;ES1110002.1748;1;S;4030;4030;;Queirogais secos europeos;13202.149857
Ortigueira;2;5441;2164;ES1110002.1748;UA270;49.5117700737;UA200;13202.149857;5508;ES1110002.1748;1;V;7150;7150;;Depresións sobre sustratos turbosos do Rhynchosporion;13202.149857
Ortigueira;2;5442;2164;ES1110002.1748;UA270;49.5117700737;UA200;13202.149857;5507;ES1110002.1748;5;P;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;13202.149857
Ortigueira;2;5443;2164;ES1110002.1748;UA270;49.5117700737;UA200;13202.149857;5509;ES1110002.1748;1;V;7110*;7110;X;Turbeiras altas activas;13202.149857
Ortigueira;3;5447;2092;ES1110002.1751;UA240;5.69299292909;UA200;1603.24251552;5516;ES1110002.1751;2;V;7150;7150;;Depresións sobre sustratos turbosos do Rhynchosporion;1603.24251552
Ortigueira;3;5448;2092;ES1110002.1751;UA240;5.69299292909;UA200;1603.24251552;5519;ES1110002.1751;1;V;7140;7140;;Turbeiras de transición e inllós;1603.24251552
Ortigueira;3;5449;2092;ES1110002.1751;UA240;5.69299292909;UA200;1603.24251552;5517;ES1110002.1751;1;V;7150;7150;;Depresións sobre sustratos turbosos do Rhynchosporion;1603.24251552
Ortigueira;3;5450;2092;ES1110002.1751;UA240;5.69299292909;UA200;1603.24251552;5515;ES1110002.1751;5;P;7110*;7110;X;Turbeiras altas activas;1603.24251552
Ortigueira;3;5451;2092;ES1110002.1751;UA240;5.69299292909;UA200;1603.24251552;5518;ES1110002.1751;5;V;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;1603.24251552
Ourol;16;88864;58520;ES1120009.0166;UA270;561.362461396;UA200;56639.5190235;88939;ES1120009.0166;1;V;7140;7140;;Turbeiras de transición e inllós;56639.5190235
Ourol;16;88865;58520;ES1120009.0166;UA270;561.362461396;UA200;56639.5190235;88944;ES1120009.0166;1;S;8220;8220;;Encostas rochosas silíceas con vexetación casmofítica;56639.5190235
Ourol;16;88866;58520;ES1120009.0166;UA270;561.362461396;UA200;56639.5190235;88945;ES1120009.0166;1;S;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;56639.5190235
Ourol;16;88867;58520;ES1120009.0166;UA270;561.362461396;UA200;56639.5190235;88943;ES1120009.0166;1;S;8230;8230;;Rochedos silíceos con vexetación pioneira;56639.5190235
Ourol;16;88868;58520;ES1120009.0166;UA270;561.362461396;UA200;56639.5190235;88942;ES1120009.0166;1;S;4030;4030;;Queirogais secos europeos;56639.5190235
Ourol;16;88869;58520;ES1120009.0166;UA270;561.362461396;UA200;56639.5190235;88941;ES1120009.0166;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;56639.5190235
Ourol;16;88870;58520;ES1120009.0166;UA270;561.362461396;UA200;56639.5190235;88940;ES1120009.0166;1;V;7120;7120;;Turbeiras altas degradadas;56639.5190235
Ourol;16;88871;58520;ES1120009.0166;UA270;561.362461396;UA200;56639.5190235;88938;ES1120009.0166;1;V;7110*;7110;X;Turbeiras altas activas;56639.5190235
Ourol;16;88872;58520;ES1120009.0166;UA270;561.362461396;UA200;56639.5190235;88937;ES1120009.0166;1;V;7110*;7110;X;Turbeiras altas activas;56639.5190235
Ourol;16;88873;58520;ES1120009.0166;UA270;561.362461396;UA200;56639.5190235;88936;ES1120009.0166;1;V;7110*;7110;X;Turbeiras altas activas;56639.5190235
Ourol;16;88874;58520;ES1120009.0166;UA270;561.362461396;UA200;56639.5190235;88935;ES1120009.0166;1;V;7110*;7110;X;Turbeiras altas activas;56639.5190235
Ourol;16;88875;58520;ES1120009.0166;UA270;561.362461396;UA200;56639.5190235;88934;ES1120009.0166;1;V;6230*;6230;X;Formacións herbáceas con Nardus;56639.5190235
Ourol;16;88876;58520;ES1120009.0166;UA270;561.362461396;UA200;56639.5190235;88932;ES1120009.0166;5;P;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;56639.5190235
Ourol;16;88877;58520;ES1120009.0166;UA270;561.362461396;UA200;56639.5190235;88933;ES1120009.0166;1;V;7150;7150;;Depresións sobre sustratos turbosos do Rhynchosporion;56639.5190235
Ourol;1;91971;62450;ES1120012.0438;UA631;113.820881523;UA600;9922.55516229;92042;ES1120012.0438;1;S;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;9922.55516229
Ourol;1;91972;62450;ES1120012.0438;UA631;113.820881523;UA600;9922.55516229;92039;ES1120012.0438;1;S;4030;4030;;Queirogais secos europeos;9922.55516229
Ourol;1;91973;62450;ES1120012.0438;UA631;113.820881523;UA600;9922.55516229;92040;ES1120012.0438;1;S;8230;8230;;Rochedos silíceos con vexetación pioneira;9922.55516229
Ourol;1;91974;62450;ES1120012.0438;UA631;113.820881523;UA600;9922.55516229;92041;ES1120012.0438;1;S;8220;8220;;Encostas rochosas silíceas con vexetación casmofítica;9922.55516229
Ourol;1;99374;68979;ES1120015.0927;UA320;0.647865282593;UA300;606.144338076;99442;ES1120015.0927;4;V;8230;8230;;Rochedos silíceos con vexetación pioneira;606.144338076
Ourol;1;99375;68979;ES1120015.0927;UA320;0.647865282593;UA300;606.144338076;99443;ES1120015.0927;1;V;8220;8220;;Encostas rochosas silíceas con vexetación casmofítica;606.144338076
Ourol;1;99376;68979;ES1120015.0927;UA320;0.647865282593;UA300;606.144338076;99444;ES1120015.0927;1;V;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;606.144338076
Ourol;4;99382;68978;ES1120015.0930;UA230;29.058197904;UA200;2737.9286667;99450;ES1120015.0930;5;P;7130;7130;;Turbeiras de cobertor (* para turbeiras activas);2737.9286667
Ourol;4;99383;68978;ES1120015.0930;UA230;29.058197904;UA200;2737.9286667;99451;ES1120015.0930;5;V;7140;7140;;Turbeiras de transición e inllós;2737.9286667
Ourol;2;99403;67148;ES1120015.0941;UA320;10.6697126012;UA300;2181.45649543;99473;ES1120015.0941;1;V;4030;4030;;Queirogais secos europeos;2181.45649543
Ourol;2;99404;67148;ES1120015.0941;UA320;10.6697126012;UA300;2181.45649543;99474;ES1120015.0941;1;V;4030;4030;;Queirogais secos europeos;2181.45649543
Ourol;2;99405;67148;ES1120015.0941;UA320;10.6697126012;UA300;2181.45649543;99471;ES1120015.0941;5;V;8130;8130;;Desprendementos mediterráneos occidentais e termófilos;2181.45649543
Ourol;2;99406;67148;ES1120015.0941;UA320;10.6697126012;UA300;2181.45649543;99472;ES1120015.0941;1;V;4030;4030;;Queirogais secos europeos;2181.45649543
Ourol;3;99419;68977;ES1120015.0947;UA230;8.71688486775;UA200;1668.3631983;99487;ES1120015.0947;5;P;7130*;7130;X;Turbeiras de cobertor (* para turbeiras activas);1668.3631983
Ourol;3;99420;68977;ES1120015.0947;UA230;8.71688486775;UA200;1668.3631983;99488;ES1120015.0947;1;V;3160;3160;;Lagos e charcas distróficos naturais;1668.3631983
Ourol;1;99453;69470;ES1120015.0957;UA230;15.1585044768;UA200;3941.28393729;99521;ES1120015.0957;5;P;7130*;7130;X;Turbeiras de cobertor (* para turbeiras activas);3941.28393729
Ourol;1;99454;69470;ES1120015.0957;UA230;15.1585044768;UA200;3941.28393729;99522;ES1120015.0957;1;V;3160;3160;;Lagos e charcas distróficos naturais;3941.28393729
Ourol;1;99505;69484;ES1120015.0973;UA230;6.21180695978;UA200;1938.50163918;99573;ES1120015.0973;5;P;7130*;7130;X;Turbeiras de cobertor (* para turbeiras activas);1938.50163918
Ourol;1;99506;69484;ES1120015.0973;UA230;6.21180695978;UA200;1938.50163918;99574;ES1120015.0973;1;V;3160;3160;;Lagos e charcas distróficos naturais;1938.50163918
Ourol;1;99524;69191;ES1120015.0977;UA320;2.71358218908;UA300;1242.48740461;99597;ES1120015.0977;1;V;4030;4030;;Queirogais secos europeos;1242.48740461
Ourol;1;99525;69191;ES1120015.0977;UA320;2.71358218908;UA300;1242.48740461;99594;ES1120015.0977;1;V;8310;8310;;Covas non explotadas polo turismo;1242.48740461
Ourol;1;99526;69191;ES1120015.0977;UA320;2.71358218908;UA300;1242.48740461;99599;ES1120015.0977;2;S;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;1242.48740461
Ourol;1;99527;69191;ES1120015.0977;UA320;2.71358218908;UA300;1242.48740461;99598;ES1120015.0977;1;V;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;1242.48740461
Ourol;1;99528;69191;ES1120015.0977;UA320;2.71358218908;UA300;1242.48740461;99595;ES1120015.0977;2;V;4030;4030;;Queirogais secos europeos;1242.48740461
Ourol;1;99529;69191;ES1120015.0977;UA320;2.71358218908;UA300;1242.48740461;99592;ES1120015.0977;4;V;8230;8230;;Rochedos silíceos con vexetación pioneira;1242.48740461
Ourol;1;99530;69191;ES1120015.0977;UA320;2.71358218908;UA300;1242.48740461;99593;ES1120015.0977;1;V;8220;8220;;Encostas rochosas silíceas con vexetación casmofítica;1242.48740461
Ourol;1;99531;69191;ES1120015.0977;UA320;2.71358218908;UA300;1242.48740461;99596;ES1120015.0977;1;V;4030;4030;;Queirogais secos europeos;1242.48740461
Ourol;2;99538;69491;ES1120015.0982;UA530;18.5268816013;UA500;3660.71722597;99606;ES1120015.0982;5;V;6510;6510;;Prados de sega de baixa altitude;3660.71722597
Ourol;2;99539;69491;ES1120015.0982;UA530;18.5268816013;UA500;3660.71722597;99607;ES1120015.0982;1;S;6410;6410;;Prados con Molinia;3660.71722597
Ourol;2;99670;69073;ES1120015.1023;UA320;1.44622896389;UA300;761.289984918;99742;ES1120015.1023;1;V;4030;4030;;Queirogais secos europeos;761.289984918
Ourol;2;99671;69073;ES1120015.1023;UA320;1.44622896389;UA300;761.289984918;99745;ES1120015.1023;2;S;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;761.289984918
Ourol;2;99672;69073;ES1120015.1023;UA320;1.44622896389;UA300;761.289984918;99743;ES1120015.1023;1;V;4030;4030;;Queirogais secos europeos;761.289984918
Ourol;2;99673;69073;ES1120015.1023;UA320;1.44622896389;UA300;761.289984918;99741;ES1120015.1023;2;V;4030;4030;;Queirogais secos europeos;761.289984918
Ourol;2;99674;69073;ES1120015.1023;UA320;1.44622896389;UA300;761.289984918;99740;ES1120015.1023;1;V;8310;8310;;Covas non explotadas polo turismo;761.289984918
Ourol;2;99675;69073;ES1120015.1023;UA320;1.44622896389;UA300;761.289984918;99739;ES1120015.1023;1;V;8220;8220;;Encostas rochosas silíceas con vexetación casmofítica;761.289984918
Ourol;2;99676;69073;ES1120015.1023;UA320;1.44622896389;UA300;761.289984918;99738;ES1120015.1023;4;V;8230;8230;;Rochedos silíceos con vexetación pioneira;761.289984918
Ourol;2;99677;69073;ES1120015.1023;UA320;1.44622896389;UA300;761.289984918;99744;ES1120015.1023;1;V;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;761.289984918
Ourol;1;99711;67164;ES1120015.1048;UA270;48.2945629988;UA200;6192.67907869;99784;ES1120015.1048;1;V;7110*;7110;X;Turbeiras altas activas;6192.67907869
Ourol;1;99712;67164;ES1120015.1048;UA270;48.2945629988;UA200;6192.67907869;99787;ES1120015.1048;1;V;7140;7140;;Turbeiras de transición e inllós;6192.67907869
Ourol;1;99713;67164;ES1120015.1048;UA270;48.2945629988;UA200;6192.67907869;99786;ES1120015.1048;1;V;7110*;7110;X;Turbeiras altas activas;6192.67907869
Ourol;1;99714;67164;ES1120015.1048;UA270;48.2945629988;UA200;6192.67907869;99785;ES1120015.1048;1;V;7110*;7110;X;Turbeiras altas activas;6192.67907869
Ourol;1;99715;67164;ES1120015.1048;UA270;48.2945629988;UA200;6192.67907869;99780;ES1120015.1048;1;V;7150;7150;;Depresións sobre sustratos turbosos do Rhynchosporion;6192.67907869
Ourol;1;99716;67164;ES1120015.1048;UA270;48.2945629988;UA200;6192.67907869;99781;ES1120015.1048;1;V;7150;7150;;Depresións sobre sustratos turbosos do Rhynchosporion;6192.67907869
Ourol;1;99717;67164;ES1120015.1048;UA270;48.2945629988;UA200;6192.67907869;99782;ES1120015.1048;1;V;7110*;7110;X;Turbeiras altas activas;6192.67907869
Ourol;1;99718;67164;ES1120015.1048;UA270;48.2945629988;UA200;6192.67907869;99779;ES1120015.1048;5;P;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;6192.67907869
Ourol;1;99719;67164;ES1120015.1048;UA270;48.2945629988;UA200;6192.67907869;99783;ES1120015.1048;1;V;6230*;6230;X;Formacións herbáceas con Nardus;6192.67907869
Ourol;3;99742;69446;ES1120015.1060;UA532;3.70861473832;UA500;1291.67453106;99810;ES1120015.1060;3;V;6510;6510;;Prados de sega de baixa altitude;1291.67453106
Ourol;5;99781;69310;ES1120015.1082;UA320;5.74861176829;UA300;1667.16163257;99849;ES1120015.1082;4;V;8230;8230;;Rochedos silíceos con vexetación pioneira;1667.16163257
Ourol;5;99782;69310;ES1120015.1082;UA320;5.74861176829;UA300;1667.16163257;99850;ES1120015.1082;1;V;8220;8220;;Encostas rochosas silíceas con vexetación casmofítica;1667.16163257
Ourol;5;99783;69310;ES1120015.1082;UA320;5.74861176829;UA300;1667.16163257;99851;ES1120015.1082;1;V;8310;8310;;Covas non explotadas polo turismo;1667.16163257
Ourol;5;99784;69310;ES1120015.1082;UA320;5.74861176829;UA300;1667.16163257;99852;ES1120015.1082;2;V;4030;4030;;Queirogais secos europeos;1667.16163257
